Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Sales_Value,OOS_Status,OOS_Percentage,DOI,FIFO_Priority,Replenishment_Status
2023-10-21,S002,P0001,Groceries,South,172,62,0,86.33,0,Cloudy,0,85.19,Autumn,1,102,5352.46,In Stock,,2.77,Normal,Sufficient
2023-10-21,S002,P0002,Toys,South,151,11,0,21.52,10,Cloudy,0,24.08,Autumn,1,12,236.72,In Stock,,13.73,Normal,Sufficient
2023-10-21,S002,P0003,Groceries,South,283,105,337,79.68,5,Cloudy,0,87.1,Autumn,1,109,8366.4,In Stock,,2.70,Normal,Sufficient
2023-10-21,S002,P0004,Groceries,South,72,72,0,35.27,10,Cloudy,0,37.78,Autumn,1,76,2539.44,In Stock,,1.00,Normal,Sufficient
2023-10-21,S002,P0005,Electronics,South,497,38,0,74.84,5,Cloudy,0,65.08,Autumn,1,38,2843.92,In Stock,,13.08,Normal,Sufficient
2023-10-21,S002,P0006,Clothing,South,44,44,104,69.11,5,Cloudy,0,64.26,Autumn,1,111,3040.84,In Stock,,1.00,Normal,Sufficient
2023-10-21,S002,P0007,Toys,South,266,44,0,18.85,20,Cloudy,1,20.2,Autumn,1,43,829.4,In Stock,,6.05,Normal,Sufficient
2023-10-21,S002,P0008,Groceries,South,101,101,110,25.15,15,Cloudy,1,23.23,Autumn,1,125,2540.15,In Stock,,1.00,Normal,Sufficient
2023-10-21,S002,P0009,Groceries,South,230,100,220,57.01,15,Cloudy,1,55.83,Autumn,1,105,5701,In Stock,,2.30,Normal,Sufficient
2023-10-21,S002,P0010,Groceries,South,101,76,126,88.24,10,Cloudy,1,77.64,Autumn,1,113,6706.24,In Stock,,1.33,Normal,Sufficient
2023-10-21,S002,P0011,Groceries,South,255,23,0,59.85,20,Cloudy,1,69.31,Autumn,1,33,1376.55,In Stock,,11.09,Normal,Sufficient
2023-10-21,S002,P0012,Electronics,South,339,32,0,41.86,25,Cloudy,1,49.35,Autumn,1,38,1339.52,In Stock,,10.59,Normal,Sufficient
2023-10-21,S002,P0013,Groceries,South,214,68,0,18.34,10,Cloudy,0,21.72,Autumn,1,73,1247.12,In Stock,,3.15,Normal,Sufficient
2023-10-21,S002,P0014,Electronics,South,345,31,0,107.26,0,Cloudy,0,98.5,Autumn,1,40,3325.06,In Stock,,11.13,Normal,Sufficient
2023-10-21,S002,P0015,Clothing,South,394,47,0,56.29,10,Cloudy,0,64.32,Autumn,1,69,2645.63,In Stock,,8.38,Normal,Sufficient
2023-10-21,S002,P0016,Clothing,South,137,111,0,88.22,0,Cloudy,0,105.27,Autumn,1,94,9792.42,In Stock,,1.23,Normal,Sufficient
2023-10-21,S002,P0017,Toys,South,160,23,86,14.61,10,Cloudy,0,17.25,Autumn,1,27,336.03,In Stock,,6.96,Normal,Sufficient
2023-10-21,S002,P0018,Clothing,South,121,60,83,27.44,0,Cloudy,0,23.67,Autumn,1,76,1646.4,In Stock,,2.02,Normal,Sufficient
2023-10-21,S002,P0019,Clothing,South,1252,119,0,94.9,15,Cloudy,1,94.54,Autumn,1,159,11293.1,In Stock,,10.52,Normal,Sufficient
2023-10-21,S002,P0020,Furniture,South,186,62,167,100.83,20,Cloudy,1,95.36,Autumn,1,53,6251.46,In Stock,,3.00,Normal,Sufficient
2023-10-21,S003,P0001,Toys,East,55,26,0,12.33,10,Cloudy,0,10.48,Autumn,1,27,320.58,In Stock,,2.12,Normal,Sufficient
2023-10-21,S003,P0002,Groceries,East,312,48,0,43.73,10,Cloudy,0,41.22,Autumn,1,44,2099.04,In Stock,,6.50,Normal,Sufficient
2023-10-21,S003,P0003,Electronics,East,83,24,50,72.99,0,Cloudy,0,83.82,Autumn,1,40,1751.76,In Stock,,3.46,Normal,Sufficient
2023-10-21,S003,P0004,Groceries,East,356,35,0,18.99,0,Cloudy,0,20.48,Autumn,1,44,664.65,In Stock,,10.17,Normal,Sufficient
2023-10-21,S003,P0005,Toys,East,440,46,0,17.51,10,Cloudy,0,20.44,Autumn,1,53,805.46,In Stock,,9.57,Normal,Sufficient
2023-10-21,S003,P0006,Toys,East,114,20,0,29.96,0,Cloudy,0,35.37,Autumn,1,24,599.2,In Stock,,5.70,Normal,Sufficient
2023-10-21,S003,P0007,Groceries,East,508,68,511,16.02,10,Cloudy,1,14.07,Autumn,1,109,1089.36,In Stock,,7.47,Normal,Sufficient
2023-10-21,S003,P0008,Clothing,East,132,132,341,123.45,10,Cloudy,1,130.94,Autumn,1,151,16295.4,In Stock,,1.00,Normal,Sufficient
2023-10-21,S003,P0009,Groceries,East,102,97,131,42.36,25,Cloudy,1,48.81,Autumn,1,111,4108.92,In Stock,,1.05,Normal,Sufficient
2023-10-21,S003,P0010,Groceries,East,134,102,95,36.36,10,Cloudy,1,33.45,Autumn,1,92,3708.72,In Stock,,1.31,Normal,Sufficient
2023-10-21,S003,P0011,Electronics,East,150,78,237,118.52,10,Cloudy,1,102.96,Autumn,1,99,9244.56,In Stock,,1.92,Normal,Sufficient
2023-10-21,S003,P0012,Furniture,East,80,39,0,66.89,25,Cloudy,1,57.01,Autumn,1,35,2608.71,In Stock,,2.05,Normal,Sufficient
2023-10-21,S003,P0013,Groceries,East,192,18,0,58.55,0,Cloudy,0,55.03,Autumn,1,26,1053.9,In Stock,,10.67,Normal,Sufficient
2023-10-21,S003,P0014,Groceries,East,369,39,0,75.36,10,Cloudy,0,71.9,Autumn,1,49,2939.04,In Stock,,9.46,Normal,Sufficient
2023-10-21,S003,P0015,Groceries,East,641,73,0,87.98,0,Cloudy,0,99.22,Autumn,1,67,6422.54,In Stock,,8.78,Normal,Sufficient
2023-10-21,S003,P0016,Electronics,East,167,68,183,96.91,5,Cloudy,0,82.59,Autumn,1,85,6589.88,In Stock,,2.46,Normal,Sufficient
2023-10-21,S003,P0017,Furniture,East,425,15,0,98.35,5,Cloudy,0,88.36,Autumn,1,21,1475.25,In Stock,,28.33,Normal,Sufficient
2023-10-21,S003,P0018,Furniture,East,341,29,0,106.7,10,Cloudy,0,102.02,Autumn,1,29,3094.3,In Stock,,11.76,Normal,Sufficient
2023-10-21,S003,P0019,Groceries,East,120,82,75,47.12,10,Cloudy,1,52.69,Autumn,1,83,3863.84,In Stock,,1.46,Normal,Sufficient
2023-10-21,S003,P0020,Clothing,East,517,70,0,68.42,10,Cloudy,1,78.24,Autumn,1,102,4789.4,In Stock,,7.39,Normal,Sufficient
2023-10-21,S004,P0001,Groceries,West,400,72,0,10.19,5,Snowy,0,9.76,Autumn,1,73,733.68,In Stock,,5.56,Normal,Sufficient
2023-10-21,S004,P0002,Groceries,West,405,72,0,16.96,10,Snowy,0,20.45,Autumn,1,76,1221.12,In Stock,,5.63,Normal,Sufficient
2023-10-21,S004,P0003,Furniture,West,130,27,0,122.37,5,Snowy,0,106.03,Autumn,1,40,3303.99,In Stock,,4.81,Normal,Sufficient
2023-10-21,S004,P0004,Groceries,West,400,58,0,48.04,10,Snowy,0,46.52,Autumn,1,81,2786.32,In Stock,,6.90,Normal,Sufficient
2023-10-21,S004,P0005,Clothing,West,104,52,73,64.78,10,Snowy,0,59.87,Autumn,1,76,3368.56,In Stock,,2.00,Normal,Sufficient
2023-10-21,S004,P0006,Groceries,West,110,69,180,34.22,5,Snowy,0,33.17,Autumn,1,79,2361.18,In Stock,,1.59,Normal,Sufficient
2023-10-21,S004,P0007,Groceries,West,327,47,0,22.85,15,Snowy,1,22.44,Autumn,1,64,1073.95,In Stock,,6.96,Normal,Sufficient
2023-10-21,S004,P0008,Furniture,West,102,92,89,91.58,10,Snowy,1,98.32,Autumn,1,83,8425.36,In Stock,,1.11,Normal,Sufficient
2023-10-21,S004,P0009,Clothing,West,206,95,0,95.16,20,Snowy,1,106.85,Autumn,1,104,9040.2,In Stock,,2.17,Normal,Sufficient
2023-10-21,S004,P0010,Groceries,West,218,34,0,17.5,20,Snowy,1,18.84,Autumn,1,50,595,In Stock,,6.41,Normal,Sufficient
2023-10-21,S004,P0011,Clothing,West,261,95,0,50.19,20,Snowy,1,55.6,Autumn,1,111,4768.05,In Stock,,2.75,Normal,Sufficient
2023-10-21,S004,P0012,Electronics,West,131,40,0,79.06,20,Snowy,1,87.65,Autumn,1,52,3162.4,In Stock,,3.28,Normal,Sufficient
2023-10-21,S004,P0013,Groceries,West,315,35,0,15.87,5,Snowy,0,17.84,Autumn,1,41,555.45,In Stock,,9.00,Normal,Sufficient
2023-10-21,S004,P0014,Furniture,West,117,33,84,139.37,10,Snowy,0,128.03,Autumn,1,40,4599.21,In Stock,,3.55,Normal,Sufficient
2023-10-21,S004,P0015,Furniture,West,198,11,0,76.62,5,Snowy,0,76.24,Autumn,1,16,842.82,In Stock,,18.00,Normal,Sufficient
2023-10-21,S004,P0016,Furniture,West,213,24,0,91.11,10,Snowy,0,108.84,Autumn,1,35,2186.64,In Stock,,8.88,Normal,Sufficient
2023-10-21,S004,P0017,Clothing,West,130,30,0,75.64,5,Snowy,0,86.12,Autumn,1,40,2269.2,In Stock,,4.33,Normal,Sufficient
2023-10-21,S004,P0018,Furniture,West,101,32,50,131.34,5,Snowy,0,138.42,Autumn,1,34,4202.88,In Stock,,3.16,Normal,Sufficient
2023-10-21,S004,P0019,Clothing,West,106,106,184,56.97,25,Snowy,1,51.73,Autumn,1,156,6038.82,In Stock,,1.00,Normal,Sufficient
2023-10-21,S004,P0020,Furniture,West,92,34,84,104.77,10,Snowy,1,116.51,Autumn,1,43,3562.18,In Stock,,2.71,Normal,Sufficient
2023-10-21,S005,P0001,Groceries,North,54,54,0,12.83,0,Sunny,0,12.25,Autumn,1,102,692.82,In Stock,,1.00,Normal,Sufficient
2023-10-21,S005,P0002,Electronics,North,214,50,0,30.77,10,Sunny,0,35.32,Autumn,1,42,1538.5,In Stock,,4.28,Normal,Sufficient
2023-10-21,S005,P0003,Toys,North,130,30,0,22.68,5,Sunny,0,26.57,Autumn,1,32,680.4,In Stock,,4.33,Normal,Sufficient
2023-10-21,S005,P0004,Groceries,North,169,111,112,7.33,5,Sunny,0,8.38,Autumn,1,99,813.63,In Stock,,1.52,Normal,Sufficient
2023-10-21,S005,P0005,Groceries,North,228,68,217,15.29,5,Sunny,0,16.69,Autumn,1,94,1039.72,In Stock,,3.35,Normal,Sufficient
2023-10-21,S005,P0006,Groceries,North,284,68,0,52.75,0,Sunny,0,61.75,Autumn,1,63,3587,In Stock,,4.18,Normal,Sufficient
2023-10-21,S005,P0007,Groceries,North,165,114,209,78.87,10,Sunny,1,71.29,Autumn,1,102,8991.18,In Stock,,1.45,Normal,Sufficient
2023-10-21,S005,P0008,Groceries,North,146,72,82,51.6,15,Sunny,1,61.21,Autumn,1,88,3715.2,In Stock,,2.03,Normal,Sufficient
2023-10-21,S005,P0009,Groceries,North,240,136,446,97.37,15,Sunny,1,86.52,Autumn,1,139,13242.32,In Stock,,1.76,Normal,Sufficient
2023-10-21,S005,P0010,Groceries,North,501,177,408,56.69,20,Sunny,1,64.24,Autumn,1,154,10034.13,In Stock,,2.83,Normal,Sufficient
2023-10-21,S005,P0011,Electronics,North,220,108,505,67.47,25,Sunny,1,66.2,Autumn,1,114,7286.76,In Stock,,2.04,Normal,Sufficient
2023-10-21,S005,P0012,Furniture,North,260,37,279,116.15,10,Sunny,1,100.18,Autumn,1,60,4297.55,In Stock,,7.03,Normal,Sufficient
2023-10-21,S005,P0013,Groceries,North,558,69,0,74.67,0,Sunny,0,74.18,Autumn,1,84,5152.23,In Stock,,8.09,Normal,Sufficient
2023-10-21,S005,P0014,Furniture,North,148,21,0,135.95,5,Sunny,0,127.58,Autumn,1,24,2854.95,In Stock,,7.05,Normal,Sufficient
2023-10-21,S005,P0015,Groceries,North,224,108,177,51.61,0,Sunny,0,49.54,Autumn,1,91,5573.88,In Stock,,2.07,Normal,Sufficient
2023-10-21,S005,P0016,Toys,North,224,22,0,26.59,0,Sunny,0,30.88,Autumn,1,23,584.98,In Stock,,10.18,Normal,Sufficient
2023-10-21,S005,P0017,Toys,North,93,25,50,30.87,0,Sunny,0,29.02,Autumn,1,29,771.75,In Stock,,3.72,Normal,Sufficient
2023-10-21,S005,P0018,Clothing,North,31,31,62,19.31,5,Sunny,0,20.44,Autumn,1,75,598.61,In Stock,,1.00,Normal,Sufficient
2023-10-21,S005,P0019,Furniture,North,94,45,0,118.4,10,Sunny,1,125.28,Autumn,1,59,5328,In Stock,,2.09,Normal,Sufficient
2023-10-21,S005,P0020,Toys,North,127,26,0,20.19,25,Sunny,1,18.71,Autumn,1,43,524.94,In Stock,,4.88,Normal,Sufficient
2023-10-22,S001,P0001,Electronics,North,214,43,0,57.28,5,Cloudy,0,67.4,Autumn,1,47,2463.04,In Stock,,4.98,Normal,Sufficient
2023-10-22,S001,P0002,Clothing,North,138,106,92,67.62,0,Cloudy,0,76.6,Autumn,1,106,7167.72,In Stock,,1.30,Normal,Sufficient
2023-10-22,S001,P0003,Clothing,North,681,124,0,56.78,0,Cloudy,0,60.74,Autumn,1,105,7040.72,In Stock,,5.49,Normal,Sufficient
2023-10-22,S001,P0004,Electronics,North,265,44,0,82.79,5,Cloudy,0,96.96,Autumn,1,37,3642.76,In Stock,,6.02,Normal,Sufficient
2023-10-22,S001,P0005,Groceries,North,709,88,0,52.11,20,Cloudy,1,61.1,Autumn,1,128,4585.68,In Stock,,8.06,Normal,Sufficient
2023-10-22,S001,P0006,Toys,North,228,41,0,25.25,25,Cloudy,1,29.82,Autumn,1,41,1035.25,In Stock,,5.56,Normal,Sufficient
2023-10-22,S001,P0007,Groceries,North,137,108,0,25.23,0,Cloudy,0,26.61,Autumn,1,103,2724.84,In Stock,,1.27,Normal,Sufficient
2023-10-22,S001,P0008,Electronics,North,106,72,0,40.68,5,Cloudy,0,34.9,Autumn,1,67,2928.96,In Stock,,1.47,Normal,Sufficient
2023-10-22,S001,P0009,Clothing,North,137,93,101,87.11,5,Cloudy,0,76.97,Autumn,1,88,8101.23,In Stock,,1.47,Normal,Sufficient
2023-10-22,S001,P0010,Furniture,North,118,20,0,95.79,10,Cloudy,1,108.86,Autumn,1,27,1915.8,In Stock,,5.90,Normal,Sufficient
2023-10-22,S001,P0011,Furniture,North,184,64,130,157.99,0,Cloudy,0,171.52,Autumn,1,67,10111.36,In Stock,,2.88,Normal,Sufficient
2023-10-22,S001,P0012,Groceries,North,82,49,0,77.1,5,Cloudy,0,71.4,Autumn,1,77,3777.9,In Stock,,1.67,Normal,Sufficient
2023-10-22,S001,P0013,Toys,North,75,57,80,27.21,15,Cloudy,1,24.2,Autumn,1,69,1550.97,In Stock,,1.32,Normal,Sufficient
2023-10-22,S001,P0014,Groceries,North,480,45,0,59.17,15,Cloudy,1,55.22,Autumn,1,70,2662.65,In Stock,,10.67,Normal,Sufficient
2023-10-22,S001,P0015,Toys,North,68,11,50,8.93,25,Cloudy,1,10.47,Autumn,1,17,98.23,In Stock,,6.18,Normal,Sufficient
2023-10-22,S001,P0016,Groceries,North,307,34,0,33.22,5,Cloudy,0,30.28,Autumn,1,54,1129.48,In Stock,,9.03,Normal,Sufficient
2023-10-22,S001,P0017,Toys,North,50,50,59,18.07,10,Cloudy,0,19.64,Autumn,1,60,903.5,In Stock,,1.00,Normal,Sufficient
2023-10-22,S001,P0018,Groceries,North,126,67,66,54.67,0,Cloudy,0,59.63,Autumn,1,68,3662.89,In Stock,,1.88,Normal,Sufficient
2023-10-22,S001,P0019,Furniture,North,104,15,0,84.64,10,Cloudy,0,80.83,Autumn,1,16,1269.6,In Stock,,6.93,Normal,Sufficient
2023-10-22,S001,P0020,Furniture,North,557,27,0,92,10,Cloudy,0,107.22,Autumn,1,35,2484,In Stock,,20.63,Normal,Sufficient
2023-10-22,S002,P0001,Groceries,South,460,46,0,66.46,10,Sunny,0,65.21,Autumn,1,57,3057.16,In Stock,,10.00,Normal,Sufficient
2023-10-22,S002,P0002,Toys,South,140,28,76,27.27,5,Sunny,0,23.25,Autumn,1,42,763.56,In Stock,,5.00,Normal,Sufficient
2023-10-22,S002,P0003,Groceries,South,178,74,0,77,5,Sunny,0,84.12,Autumn,1,98,5698,In Stock,,2.41,Normal,Sufficient
2023-10-22,S002,P0004,Groceries,South,319,97,322,43.98,5,Sunny,0,51.45,Autumn,1,127,4266.06,In Stock,,3.29,Normal,Sufficient
2023-10-22,S002,P0005,Electronics,South,459,31,0,57.12,25,Sunny,1,63.03,Autumn,1,42,1770.72,In Stock,,14.81,Normal,Sufficient
2023-10-22,S002,P0006,Clothing,South,104,89,67,58.43,10,Sunny,1,56.76,Autumn,1,77,5200.27,In Stock,,1.17,Normal,Sufficient
2023-10-22,S002,P0007,Toys,South,222,45,0,23.15,5,Sunny,0,22.42,Autumn,1,39,1041.75,In Stock,,4.93,Normal,Sufficient
2023-10-22,S002,P0008,Groceries,South,110,85,87,24.2,5,Sunny,0,28.06,Autumn,1,94,2057,In Stock,,1.29,Normal,Sufficient
2023-10-22,S002,P0009,Groceries,South,130,66,0,55.7,10,Sunny,0,66.36,Autumn,1,96,3676.2,In Stock,,1.97,Normal,Sufficient
2023-10-22,S002,P0010,Groceries,South,151,63,106,75.89,20,Sunny,1,71.17,Autumn,1,102,4781.07,In Stock,,2.40,Normal,Sufficient
2023-10-22,S002,P0011,Groceries,South,232,82,249,86.38,5,Sunny,0,75.28,Autumn,1,70,7083.16,In Stock,,2.83,Normal,Sufficient
2023-10-22,S002,P0012,Electronics,South,307,53,0,63.43,5,Sunny,0,63.14,Autumn,1,72,3361.79,In Stock,,5.79,Normal,Sufficient
2023-10-22,S002,P0013,Groceries,South,146,61,0,17.23,20,Sunny,1,19.5,Autumn,1,89,1051.03,In Stock,,2.39,Normal,Sufficient
2023-10-22,S002,P0014,Electronics,South,314,62,0,86.77,20,Sunny,1,94.99,Autumn,1,56,5379.74,In Stock,,5.06,Normal,Sufficient
2023-10-22,S002,P0015,Clothing,South,347,69,0,54.41,10,Sunny,1,63.92,Autumn,1,60,3754.29,In Stock,,5.03,Normal,Sufficient
2023-10-22,S002,P0016,Clothing,South,223,63,211,83.89,10,Sunny,0,77.75,Autumn,1,95,5285.07,In Stock,,3.54,Normal,Sufficient
2023-10-22,S002,P0017,Toys,South,137,17,0,16.25,0,Sunny,0,13.9,Autumn,1,16,276.25,In Stock,,8.06,Normal,Sufficient
2023-10-22,S002,P0018,Clothing,South,144,81,0,26.69,5,Sunny,0,22.94,Autumn,1,83,2161.89,In Stock,,1.78,Normal,Sufficient
2023-10-22,S002,P0019,Clothing,South,1133,92,0,77.27,10,Sunny,0,87.09,Autumn,1,90,7108.84,In Stock,,12.32,Normal,Sufficient
2023-10-22,S002,P0020,Furniture,South,124,52,0,120.11,0,Sunny,0,141.25,Autumn,1,54,6245.72,In Stock,,2.38,Normal,Sufficient
2023-10-22,S003,P0001,Toys,East,115,22,0,12.69,10,Snowy,0,11.1,Autumn,1,34,279.18,In Stock,,5.23,Normal,Sufficient
2023-10-22,S003,P0002,Groceries,East,264,35,0,46.51,10,Snowy,0,43.77,Autumn,1,59,1627.85,In Stock,,7.54,Normal,Sufficient
2023-10-22,S003,P0003,Electronics,East,109,60,57,78.35,5,Snowy,0,77.34,Autumn,1,58,4701,In Stock,,1.82,Normal,Sufficient
2023-10-22,S003,P0004,Groceries,East,321,123,275,22.33,5,Snowy,0,25.85,Autumn,1,103,2746.59,In Stock,,2.61,Normal,Sufficient
2023-10-22,S003,P0005,Toys,East,394,12,0,13.17,20,Snowy,1,14.38,Autumn,1,13,158.04,In Stock,,32.83,Normal,Sufficient
2023-10-22,S003,P0006,Toys,East,94,21,50,24.83,20,Snowy,1,23.49,Autumn,1,21,521.43,In Stock,,4.48,Normal,Sufficient
2023-10-22,S003,P0007,Groceries,East,440,50,0,13.06,10,Snowy,0,14.48,Autumn,1,65,653,In Stock,,8.80,Normal,Sufficient
2023-10-22,S003,P0008,Clothing,East,219,109,0,108.24,5,Snowy,0,129.81,Autumn,1,91,11798.16,In Stock,,2.01,Normal,Sufficient
2023-10-22,S003,P0009,Groceries,East,136,97,0,50.38,10,Snowy,0,47.68,Autumn,1,92,4886.86,In Stock,,1.40,Normal,Sufficient
2023-10-22,S003,P0010,Groceries,East,127,94,148,31.99,25,Snowy,1,34.25,Autumn,1,125,3007.06,In Stock,,1.35,Normal,Sufficient
2023-10-22,S003,P0011,Electronics,East,72,72,0,110.56,10,Snowy,0,100.66,Autumn,1,78,7960.32,In Stock,,1.00,Normal,Sufficient
2023-10-22,S003,P0012,Furniture,East,109,30,54,76.83,10,Snowy,0,66.52,Autumn,1,25,2304.9,In Stock,,3.63,Normal,Sufficient
2023-10-22,S003,P0013,Groceries,East,174,134,0,70.43,15,Snowy,1,66.21,Autumn,1,122,9437.62,In Stock,,1.30,Normal,Sufficient
2023-10-22,S003,P0014,Groceries,East,330,51,0,80.12,10,Snowy,1,71.71,Autumn,1,65,4086.12,In Stock,,6.47,Normal,Sufficient
2023-10-22,S003,P0015,Groceries,East,568,48,0,64.73,20,Snowy,1,76.5,Autumn,1,45,3107.04,In Stock,,11.83,Normal,Sufficient
2023-10-22,S003,P0016,Electronics,East,99,19,0,74.04,5,Snowy,0,88.75,Autumn,1,29,1406.76,In Stock,,5.21,Normal,Sufficient
2023-10-22,S003,P0017,Furniture,East,410,20,0,97.75,5,Snowy,0,97.65,Autumn,1,20,1955,In Stock,,20.50,Normal,Sufficient
2023-10-22,S003,P0018,Furniture,East,312,71,301,125.51,10,Snowy,0,114.97,Autumn,1,70,8911.21,In Stock,,4.39,Normal,Sufficient
2023-10-22,S003,P0019,Groceries,East,113,78,87,55.35,0,Snowy,0,51.2,Autumn,1,84,4317.3,In Stock,,1.45,Normal,Sufficient
2023-10-22,S003,P0020,Clothing,East,447,38,0,58.41,10,Snowy,0,64.36,Autumn,1,57,2219.58,In Stock,,11.76,Normal,Sufficient
2023-10-22,S004,P0001,Groceries,West,328,87,0,11.08,10,Snowy,0,10.71,Autumn,1,114,963.96,In Stock,,3.77,Normal,Sufficient
2023-10-22,S004,P0002,Groceries,West,333,42,0,17.57,5,Snowy,0,17.04,Autumn,1,57,737.94,In Stock,,7.93,Normal,Sufficient
2023-10-22,S004,P0003,Furniture,West,295,19,0,116.22,5,Snowy,0,104.69,Autumn,1,27,2208.18,In Stock,,15.53,Normal,Sufficient
2023-10-22,S004,P0004,Groceries,West,342,76,0,48.53,0,Snowy,0,55.67,Autumn,1,69,3688.28,In Stock,,4.50,Normal,Sufficient
2023-10-22,S004,P0005,Clothing,West,125,51,0,46.61,25,Snowy,1,53.04,Autumn,1,51,2377.11,In Stock,,2.45,Normal,Sufficient
2023-10-22,S004,P0006,Groceries,West,142,68,0,28.79,10,Snowy,1,32.34,Autumn,1,60,1957.72,In Stock,,2.09,Normal,Sufficient
2023-10-22,S004,P0007,Groceries,West,280,97,380,29.82,0,Snowy,0,29.05,Autumn,1,94,2892.54,In Stock,,2.89,Normal,Sufficient
2023-10-22,S004,P0008,Furniture,West,99,52,51,83.38,10,Snowy,0,73.78,Autumn,1,44,4335.76,In Stock,,1.90,Normal,Sufficient
2023-10-22,S004,P0009,Clothing,West,463,59,0,97.97,5,Snowy,0,97.16,Autumn,1,50,5780.23,In Stock,,7.85,Normal,Sufficient
2023-10-22,S004,P0010,Groceries,West,184,151,0,22.49,25,Snowy,1,21.85,Autumn,1,128,3395.99,In Stock,,1.22,Normal,Sufficient
2023-10-22,S004,P0011,Clothing,West,166,45,0,49.44,10,Snowy,0,42.86,Autumn,1,58,2224.8,In Stock,,3.69,Normal,Sufficient
2023-10-22,S004,P0012,Electronics,West,91,35,55,88.31,10,Snowy,0,105.61,Autumn,1,51,3090.85,In Stock,,2.60,Normal,Sufficient
2023-10-22,S004,P0013,Groceries,West,280,61,231,14.68,25,Snowy,1,15.71,Autumn,1,84,895.48,In Stock,,4.59,Normal,Sufficient
2023-10-22,S004,P0014,Furniture,West,84,34,0,116.49,25,Snowy,1,110.5,Autumn,1,41,3960.66,In Stock,,2.47,Normal,Sufficient
2023-10-22,S004,P0015,Furniture,West,187,38,117,73.49,20,Snowy,1,69.14,Autumn,1,46,2792.62,In Stock,,4.92,Normal,Sufficient
2023-10-22,S004,P0016,Furniture,West,189,21,0,94.89,0,Snowy,0,105.99,Autumn,1,20,1992.69,In Stock,,9.00,Normal,Sufficient
2023-10-22,S004,P0017,Clothing,West,100,40,50,71.76,10,Snowy,0,86.36,Autumn,1,41,2870.4,In Stock,,2.50,Normal,Sufficient
2023-10-22,S004,P0018,Furniture,West,119,9,0,126.46,0,Snowy,0,141.96,Autumn,1,14,1138.14,In Stock,,13.22,Normal,Sufficient
2023-10-22,S004,P0019,Clothing,West,184,100,172,67.03,5,Snowy,0,73.22,Autumn,1,148,6703,In Stock,,1.84,Normal,Sufficient
2023-10-22,S004,P0020,Furniture,West,58,21,0,110.06,0,Snowy,0,130.5,Autumn,1,30,2311.26,In Stock,,2.76,Normal,Sufficient
2023-10-22,S005,P0001,Groceries,North,271,72,0,10,10,Cloudy,0,9.36,Autumn,1,61,720,In Stock,,3.76,Normal,Sufficient
2023-10-22,S005,P0002,Electronics,North,164,24,0,30.85,10,Cloudy,0,27.99,Autumn,1,30,740.4,In Stock,,6.83,Normal,Sufficient
2023-10-22,S005,P0003,Toys,North,100,49,50,24.53,10,Cloudy,0,22.24,Autumn,1,52,1201.97,In Stock,,2.04,Normal,Sufficient
2023-10-22,S005,P0004,Groceries,North,170,68,0,6.38,10,Cloudy,0,6.06,Autumn,1,60,433.84,In Stock,,2.50,Normal,Sufficient
2023-10-22,S005,P0005,Groceries,North,160,117,0,14.32,15,Cloudy,1,17.27,Autumn,1,108,1675.44,In Stock,,1.37,Normal,Sufficient
2023-10-22,S005,P0006,Groceries,North,216,48,0,42.62,20,Cloudy,1,48.4,Autumn,1,66,2045.76,In Stock,,4.50,Normal,Sufficient
2023-10-22,S005,P0007,Groceries,North,51,39,0,67.58,5,Cloudy,0,72.53,Autumn,1,57,2635.62,In Stock,,1.31,Normal,Sufficient
2023-10-22,S005,P0008,Groceries,North,156,84,0,54.29,10,Cloudy,0,48.89,Autumn,1,72,4560.36,In Stock,,1.86,Normal,Sufficient
2023-10-22,S005,P0009,Groceries,North,104,104,0,90.88,10,Cloudy,0,81.56,Autumn,1,98,9451.52,In Stock,,1.00,Normal,Sufficient
2023-10-22,S005,P0010,Groceries,North,324,92,0,45.48,25,Cloudy,1,40.31,Autumn,1,87,4184.16,In Stock,,3.52,Normal,Sufficient
2023-10-22,S005,P0011,Electronics,North,112,74,0,68.64,10,Cloudy,0,74.04,Autumn,1,80,5079.36,In Stock,,1.51,Normal,Sufficient
2023-10-22,S005,P0012,Furniture,North,223,16,0,105.58,5,Cloudy,0,103.88,Autumn,1,23,1689.28,In Stock,,13.94,Normal,Sufficient
2023-10-22,S005,P0013,Groceries,North,489,51,0,52.81,25,Cloudy,1,58.77,Autumn,1,81,2693.31,In Stock,,9.59,Normal,Sufficient
2023-10-22,S005,P0014,Furniture,North,423,63,0,129.74,20,Cloudy,1,129.15,Autumn,1,55,8173.62,In Stock,,6.71,Normal,Sufficient
2023-10-22,S005,P0015,Groceries,North,116,89,0,40.18,20,Cloudy,1,36.44,Autumn,1,83,3576.02,In Stock,,1.30,Normal,Sufficient
2023-10-22,S005,P0016,Toys,North,202,32,0,26.26,10,Cloudy,0,24.45,Autumn,1,32,840.32,In Stock,,6.31,Normal,Sufficient
2023-10-22,S005,P0017,Toys,North,118,16,0,29.43,0,Cloudy,0,28.27,Autumn,1,18,470.88,In Stock,,7.38,Normal,Sufficient
